cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
1,64000,128000,28462,0,0,113829,0,0,68529,0,0
1,64000,128000,28850,0,0,115030,0,0,68001,0,0
1,64000,128000,29796,0,0,126199,0,0,66055,0,0
2,20000,40000,1203,0,0,4868,0,0,3317,0,0
64,20000,40000,2923,0,0,10285,0,0,7197,0,0
64,20000,40000,2888,0,0,10427,0,0,7111,0,0
64,20000,40000,2924,0,0,10126,0,0,7007,0,0
2,20000,40000,1282,0,0,4908,0,0,3330,0,0
2,20000,40000,1182,0,0,4648,0,0,3178,0,0
2,20000,40000,1204,0,0,4841,0,0,3317,0,0
2,20000,40000,1191,0,0,4645,0,0,3193,0,0
2,20000,40000,1266,0,0,4840,0,0,3317,0,0
2,20000,40000,1294,0,0,4945,0,0,3375,0,0
2,20000,40000,1260,0,0,4708,0,0,3198,0,0
2,20000,40000,1220,0,0,4748,0,0,3209,0,0
2,20000,40000,1229,0,0,4650,0,0,3176,0,0
2,20000,40000,1262,0,0,4774,0,0,3257,0,0
4,20000,40000,1457,0,0,5797,0,0,3897,0,0
4,20000,40000,1315,0,0,5635,0,0,3750,0,0
4,20000,40000,1370,0,0,5664,0,0,3808,0,0
4,20000,40000,1384,0,0,5536,0,0,3759,0,0
4,20000,40000,1436,0,0,5724,0,0,3836,0,0
4,20000,40000,1395,0,0,5556,0,0,3852,0,0
4,20000,40000,1369,0,0,5625,0,0,3952,0,0
4,20000,40000,1415,0,0,5644,0,0,3877,0,0
4,20000,40000,1447,0,0,5812,0,0,3944,0,0
4,20000,40000,1337,0,0,5461,0,0,3735,0,0
4,20000,40000,1407,0,0,5739,0,0,3793,0,0
8,20000,40000,1538,0,0,6586,0,0,4530,0,0
8,20000,40000,1580,0,0,6474,0,0,4472,0,0
8,20000,40000,1550,0,0,6560,0,0,4543,0,0
8,20000,40000,1511,0,0,6591,0,0,4560,0,0
