cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
4,40000,80000,3730,9,1e-06,11740,0,0,7354,0,0
4,40000,80000,3811,6,1e-06,11809,0,0,7406,0,0
4,40000,80000,3660,9,2.4e-05,10445,0,0,6752,0,0
4,40000,80000,3597,11,3e-06,10513,0,0,6868,0,0
4,40000,80000,3687,8,3e-06,10684,0,0,6908,0,0
4,40000,80000,3625,8,3e-06,10726,0,0,7200,0,0
4,40000,80000,3678,11,1.8e-05,11083,0,0,6883,0,0
4,40000,80000,3663,8,1e-06,11181,0,0,6910,0,0
4,40000,80000,3680,8,2e-06,11253,0,0,7024,0,0
4,40000,80000,3780,10,4e-06,11429,0,0,6906,0,0
4,40000,80000,3733,16,0,11192,0,0,7383,0,0
4,40000,80000,3720,7,4e-06,11452,0,0,7354,0,0
4,40000,80000,3751,4,1e-06,11626,0,0,7256,0,0
4,40000,80000,3720,8,2e-06,11552,0,0,7489,0,0
4,40000,80000,3806,5,1e-06,11764,0,0,7341,0,0
4,40000,80000,3791,9,2e-05,11783,0,0,7397,0,0
4,40000,80000,3758,9,5e-06,11754,0,0,7514,0,0
4,40000,80000,3747,5,1e-05,11831,0,0,7561,0,0
8,40000,80000,2005,29,4e-05,5786,0,0,3648,0,0
8,40000,80000,1976,26,6.5e-05,5813,0,0,3754,0,0
8,40000,80000,1849,16,2e-05,5903,0,0,3898,0,0
8,40000,80000,1869,13,3.3e-05,5921,0,0,3903,0,0
8,40000,80000,1782,29,3.6e-05,6030,0,0,3975,0,0
8,40000,80000,1902,20,3e-05,6146,0,0,3960,0,0
8,40000,80000,2001,24,1.3e-05,6171,0,0,3869,0,0
8,40000,80000,2099,19,0.000317,6118,0,0,3914,0,0
8,40000,80000,1762,22,2e-05,5728,0,0,3730,0,0
8,40000,80000,1881,18,2.9e-05,5886,0,0,3798,0,0
8,40000,80000,1878,21,4.7e-05,5878,0,0,3924,0,0
8,40000,80000,1906,27,2.6e-05,6016,0,0,3790,0,0
8,40000,80000,1871,19,2.7e-05,5916,0,0,3935,0,0
8,40000,80000,1969,12,7.4e-05,5911,0,0,3935,0,0
8,40000,80000,1966,21,8.2e-05,6150,0,0,3984,0,0
8,40000,80000,2101,30,2.7e-05,6160,0,0,3874,0,0
8,40000,80000,1732,18,0.000128,5752,0,0,3772,0,0
8,40000,80000,1929,23,9.4e-05,5890,0,0,3747,0,0
8,40000,80000,2038,13,4.2e-05,6022,0,0,3871,0,0
8,40000,80000,1939,22,6.4e-05,6161,0,0,3862,0,0
8,40000,80000,1947,23,3.1e-05,6143,0,0,3911,0,0
8,40000,80000,1973,22,2.9e-05,6132,0,0,3920,0,0
8,40000,80000,1977,26,6.5e-05,6141,0,0,3924,0,0
8,40000,80000,1967,18,1.5e-05,6151,0,0,3949,0,0
8,40000,80000,1835,19,1.8e-05,5814,0,0,3750,0,0
8,40000,80000,1845,26,4.3e-05,5812,0,0,3770,0,0
8,40000,80000,1882,25,5.8e-05,5837,0,0,3769,0,0
8,40000,80000,1870,18,2.5e-05,5855,0,0,3771,0,0
8,40000,80000,1811,28,5.4e-05,5879,0,0,3913,0,0
8,40000,80000,1924,19,5.5e-05,6045,0,0,3801,0,0
8,40000,80000,1991,20,3.7e-05,6173,0,0,3946,0,0
8,40000,80000,1976,29,3.2e-05,6197,0,0,3982,0,0
2,20000,40000,1250,5,8e-06,3991,0,0,2638,0,0
2,20000,40000,1259,7,2e-06,4014,0,0,2664,0,0
2,20000,40000,1260,1,0,4009,0,0,2642,0,0
2,20000,40000,1252,2,0,3968,0,0,2628,0,0
2,20000,40000,1293,1,1.7e-05,4029,0,0,2656,0,0
2,20000,40000,1269,3,4e-06,4016,0,0,2661,0,0
2,20000,40000,1274,2,7e-06,4020,0,0,2661,0,0
2,20000,40000,1264,2,2e-06,4007,0,0,2665,0,0
2,20000,40000,1277,3,3e-06,4033,0,0,2664,0,0
2,20000,40000,1263,2,3e-06,4015,0,0,2667,0,0
4,20000,40000,694,5,3.2e-05,2023,0,0,1331,0,0
4,20000,40000,675,4,3.4e-05,2025,0,0,1333,0,0
