cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
1,40000,80000,11952,0,0,42397,0,0,22793,0,0
1,40000,80000,12127,0,0,42270,0,0,22678,0,0
1,40000,80000,11891,0,0,42422,0,0,22828,0,0
1,40000,80000,11912,0,0,42388,0,0,22773,0,0
1,40000,80000,11907,0,0,42400,0,0,22776,0,0
1,40000,80000,11931,0,0,42383,0,0,22755,0,0
1,40000,80000,11886,0,0,42455,0,0,22829,0,0
1,40000,80000,11982,0,0,42402,0,0,22797,0,0
1,40000,80000,11857,0,0,42418,0,0,22833,0,0
1,40000,80000,11930,0,0,42435,0,0,22827,0,0
1,40000,80000,11966,0,0,42422,0,0,22821,0,0
1,40000,80000,11916,0,0,42457,0,0,22818,0,0
1,40000,80000,11914,0,0,42430,0,0,22847,0,0
1,40000,80000,11886,0,0,42433,0,0,22831,0,0
1,40000,80000,11996,0,0,42398,0,0,22822,0,0
1,40000,80000,11933,0,0,42465,0,0,22845,0,0
1,40000,80000,11972,0,0,42441,0,0,22827,0,0
1,40000,80000,11950,0,0,42440,0,0,22811,0,0
1,40000,80000,11989,0,0,42404,0,0,22779,0,0
1,40000,80000,11950,0,0,42456,0,0,22861,0,0
1,40000,80000,11967,0,0,42455,0,0,22823,0,0
1,40000,80000,11926,0,0,42486,0,0,22815,0,0
1,40000,80000,12014,0,0,42410,0,0,22770,0,0
1,40000,80000,11930,0,0,42437,0,0,22817,0,0
1,40000,80000,12012,0,0,42453,0,0,22826,0,0
1,40000,80000,11923,0,0,42438,0,0,22842,0,0
1,40000,80000,11964,0,0,42433,0,0,22817,0,0
1,40000,80000,11940,0,0,42497,0,0,22874,0,0
1,40000,80000,11934,0,0,42486,0,0,22825,0,0
1,40000,80000,11940,0,0,42515,0,0,22857,0,0
1,40000,80000,11961,0,0,42496,0,0,22881,0,0
1,40000,80000,12077,0,0,42377,0,0,22804,0,0
1,40000,80000,12041,0,0,42453,0,0,22851,0,0
1,40000,80000,11897,0,0,42526,0,0,22868,0,0
1,40000,80000,12110,0,0,42484,0,0,22805,0,0
1,40000,80000,11981,0,0,42553,0,0,22893,0,0
1,40000,80000,11961,0,0,42561,0,0,22879,0,0
1,40000,80000,12083,0,0,42521,0,0,22894,0,0
1,40000,80000,12029,0,0,42622,0,0,22916,0,0
1,40000,80000,11988,0,0,42722,0,0,22990,0,0
2,40000,80000,6110,2,0,20308,0,0,10703,0,0
2,40000,80000,6321,2,0,20883,0,0,11127,0,0
2,40000,80000,6548,2,4.5e-05,21338,0,0,11419,0,0
2,40000,80000,6578,1,0,21324,0,0,11429,0,0
2,40000,80000,6562,4,2e-05,21350,0,0,11420,0,0
2,40000,80000,6543,2,0,21352,0,0,11451,0,0
2,40000,80000,6580,1,0,21332,0,0,11439,0,0
2,40000,80000,6599,2,3e-06,21336,0,0,11421,0,0
2,40000,80000,6577,2,0,21366,0,0,11419,0,0
2,40000,80000,6598,2,0,21348,0,0,11428,0,0
2,40000,80000,6544,2,0,21368,0,0,11461,0,0
2,40000,80000,6570,1,0,21370,0,0,11439,0,0
2,40000,80000,6570,1,0,21351,0,0,11449,0,0
2,40000,80000,6574,3,3e-06,21370,0,0,11433,0,0
2,40000,80000,6561,2,0,21370,0,0,11448,0,0
2,40000,80000,6568,1,0,21363,0,0,11454,0,0
2,40000,80000,6578,1,0,21355,0,0,11459,0,0
2,40000,80000,6597,2,0,21371,0,0,11425,0,0
2,40000,80000,6604,3,0,21356,0,0,11434,0,0
2,40000,80000,6565,2,0,21391,0,0,11442,0,0
2,40000,80000,6578,2,0,21366,0,0,11450,0,0
2,40000,80000,6568,4,1e-06,21395,0,0,11436,0,0
2,40000,80000,6649,2,0,21323,0,0,11436,0,0
2,40000,80000,6585,3,0,21369,0,0,11453,0,0
2,40000,80000,6575,1,0,21365,0,0,11478,0,0
2,40000,80000,6615,1,0,21352,0,0,11456,0,0
2,40000,80000,6604,1,0,21382,0,0,11432,0,0
2,40000,80000,6597,2,0,21383,0,0,11446,0,0
2,40000,80000,6611,1,0,21354,0,0,11458,0,0
2,40000,80000,6577,3,0,21404,0,0,11468,0,0
2,40000,80000,6609,1,0,21386,0,0,11453,0,0
2,40000,80000,6595,4,0,21388,0,0,11471,0,0
4,40000,80000,3355,5,7e-06,10471,0,0,5597,0,0
4,40000,80000,3428,5,4e-06,10655,0,0,5721,0,0
4,40000,80000,3433,4,3e-06,10655,0,0,5723,0,0
4,40000,80000,3426,6,7e-06,10664,0,0,5728,0,0
4,40000,80000,3411,4,4e-06,10660,0,0,5740,0,0
4,40000,80000,3400,6,8e-06,10694,0,0,5728,0,0
4,40000,80000,3396,4,5e-06,10690,0,0,5741,0,0
4,40000,80000,3423,6,3e-06,10673,0,0,5730,0,0
4,40000,80000,3420,4,4e-06,10674,0,0,5741,0,0
4,40000,80000,3400,6,3e-06,10687,0,0,5746,0,0
4,40000,80000,3419,6,1.2e-05,10676,0,0,5740,0,0
4,40000,80000,3413,6,5e-06,10687,0,0,5742,0,0
4,40000,80000,3413,3,5e-06,10692,0,0,5758,0,0
4,40000,80000,3411,3,2e-06,10699,0,0,5752,0,0
4,40000,80000,3434,6,3e-06,10693,0,0,5746,0,0
4,40000,80000,3439,5,4e-06,10697,0,0,5748,0,0
4,40000,80000,3309,3,3e-06,10493,0,0,5610,0,0
4,40000,80000,3423,3,4e-06,10626,0,0,5711,0,0
4,40000,80000,3415,3,3e-06,10655,1,4.5e-05,5726,0,0
4,40000,80000,3427,6,5e-06,10657,0,0,5729,0,0
4,40000,80000,3399,3,4e-06,10693,0,0,5728,0,0
4,40000,80000,3406,8,8e-06,10676,0,0,5740,0,0
4,40000,80000,3402,3,3e-06,10682,0,0,5743,0,0
4,40000,80000,3436,6,5e-06,10659,0,0,5723,0,0
4,40000,80000,3403,6,3e-06,10683,0,0,5738,0,0
4,40000,80000,3425,6,6e-06,10662,0,0,5737,0,0
4,40000,80000,3421,8,9e-06,10665,0,0,5741,0,0
4,40000,80000,3416,5,5e-06,10680,0,0,5755,0,0
4,40000,80000,3425,4,3e-06,10683,0,0,5750,0,0
4,40000,80000,3425,3,4e-06,10685,0,0,5747,0,0
4,40000,80000,3427,5,3e-06,10695,0,0,5752,0,0
