cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
64,4000,8000,15,12,8.6e-05,23,1,5.2e-05,14,0,0
64,8000,16000,29,104,0.001947,70,1,0.000193,45,0,0
64,16000,32000,131,137,0.00117,249,0,0,175,0,0
64,32000,64000,360,82,0.006121,887,0,0,701,0,0
64,2000,4000,17,234,0.000798,13,10,6.7e-05,7,0,0
64,4000,8000,13,75,0.004642,22,3,0.000196,13,0,0
64,8000,16000,29,71,0.000397,64,1,0.000155,46,0,0
64,16000,32000,126,96,0.001216,220,1,0.000426,163,0,0
64,32000,64000,382,86,0.001357,895,0,0,600,0,0
64,2000,4000,15,187,0.000816,14,1,2.3e-05,9,0,0
64,4000,8000,16,97,0.001615,39,0,0,20,0,0
64,8000,16000,33,26,0.001016,63,1,6.7e-05,42,0,0
64,16000,32000,120,102,0.000756,230,0,0,163,0,0
64,32000,64000,339,31,0.000255,895,1,9.9e-05,674,0,0
64,64000,128000,1836,227,0.002217,3619,0,0,2459,0,0
64,64000,128000,1772,211,0.008536,3563,0,0,2506,0,0
64,64000,128000,1869,263,0.002386,3623,0,0,2528,0,0
64,64000,128000,1654,195,0.002355,3642,1,0.00067,2711,0,0
64,64000,128000,1785,315,0.016399,3617,0,0,2628,0,0
64,64000,128000,1802,294,0.030388,3530,0,0,2502,0,0
64,64000,128000,1801,296,0.043509,3648,1,0.00069,2531,0,0
64,64000,128000,1758,194,0.001744,3674,1,0.001873,2762,0,0
64,64000,128000,1660,321,0.042003,3540,0,0,2498,0,0
64,64000,128000,1588,293,0.001505,3512,0,0,2541,0,0
64,128000,256000,12667,274,0.011228,35950,2,0.017703,25744,0,0
64,128000,256000,11974,270,0.001361,38141,1,0.01216,26493,0,0
64,128000,256000,11869,177,0.004363,35038,0,0,24964,0,0
64,128000,256000,10898,275,0.010805,34996,0,0,25189,0,0
64,128000,256000,12313,294,0.023985,36424,1,0.010308,26327,0,0
64,96000,192000,4660,298,0.010168,11594,0,0,8270,0,0
64,96000,192000,4681,322,0.006623,12044,0,0,9054,0,0
64,96000,192000,4536,248,0.007202,11709,1,0.003052,8675,0,0
64,96000,192000,4695,267,0.001446,10741,0,0,7773,0,0
64,96000,192000,4568,316,0.012319,11051,1,0.000524,7705,0,0
64,192000,384000,49511,310,0.045501,145591,2,0.037397,103259,0,0
64,170000,340000,33013,243,0.009434,99957,2,0.025698,71665,0,0
64,170000,340000,31804,298,0.025403,99898,2,0.0466,71184,0,0
64,170000,340000,30661,277,0.014151,99733,4,0.046063,71431,0,0
64,170000,340000,29847,265,0.002729,98337,5,0.04084,70995,0,0
64,170000,340000,30529,314,0.020462,99531,2,0.017514,70746,0,0
2,20000,40000,1358,2,1e-06,3944,0,0,2659,0,0
2,20000,40000,1361,2,0,3981,0,0,2692,0,0
2,20000,40000,1366,1,7e-06,3946,0,0,2654,0,0
2,20000,40000,1362,5,1e-06,3931,0,0,2653,0,0
2,20000,40000,1391,1,2e-06,3984,0,0,2689,0,0
2,20000,40000,1367,3,1e-06,3963,0,0,2685,0,0
2,20000,40000,1371,1,0,3957,0,0,2674,0,0
2,20000,40000,1366,3,0,3975,0,0,2683,0,0
2,20000,40000,1396,2,2e-06,3974,0,0,2676,0,0
2,20000,40000,1367,2,1e-06,3966,0,0,2687,0,0
4,20000,40000,780,4,1.8e-05,2018,0,0,1341,0,0
4,20000,40000,757,5,1.5e-05,2004,1,8.3e-05,1344,0,0
4,20000,40000,784,1,3e-06,2019,0,0,1342,0,0
4,20000,40000,741,7,1.4e-05,2018,0,0,1342,0,0
4,20000,40000,760,1,8e-06,2004,0,0,1330,0,0
4,20000,40000,756,4,1.5e-05,2023,0,0,1342,0,0
4,20000,40000,754,3,7e-06,2009,0,0,1340,0,0
4,20000,40000,758,5,2.9e-05,2014,0,0,1343,0,0
4,20000,40000,762,2,1e-06,2008,0,0,1340,0,0
4,20000,40000,776,4,1e-05,2021,0,0,1343,0,0
8,20000,40000,398,16,4.1e-05,1129,0,0,742,0,0
8,20000,40000,410,6,5e-06,1118,0,0,738,0,0
