cores,TestSizePre,TestSizeMain,time write,goToStart write,lostTime write,time mixed,goToStart mixed,lostTime mixed,time check,goToStart check,lostTime check
16,40000,80000,2246,96,0.006019,6253,21,0.009323,4188,0,0
16,40000,80000,2219,93,0.004738,6247,26,0.013044,4205,0,0
16,40000,80000,2166,84,0.003807,6325,28,0.012744,4274,0,0
16,40000,80000,2185,93,0.004311,6211,19,0.009173,4212,0,0
16,40000,80000,2204,83,0.005555,6242,27,0.013171,4197,0,0
16,40000,80000,2255,109,0.006495,6190,17,0.008829,4167,0,0
16,40000,80000,2186,87,0.004244,6201,16,0.007306,4191,0,0
16,40000,80000,2213,107,0.007325,6261,14,0.007389,4217,0,0
16,40000,80000,2274,92,0.004424,6388,26,0.014206,4304,0,0
16,40000,80000,2240,101,0.004885,6412,22,0.012737,4314,0,0
32,40000,80000,1481,173,0.01468,4440,49,0.030094,3047,0,0
32,40000,80000,1435,192,0.011906,4386,46,0.029051,3069,0,0
32,40000,80000,1494,174,0.013302,4496,40,0.0224,3105,0,0
32,40000,80000,1475,181,0.017123,4501,43,0.027373,3090,0,0
32,40000,80000,1481,213,0.016242,4471,48,0.03055,3073,0,0
32,40000,80000,1473,173,0.012713,4440,53,0.034705,3050,0,0
32,40000,80000,1497,213,0.011948,4500,52,0.035358,3077,0,0
32,40000,80000,1486,197,0.016804,4443,39,0.023977,3047,0,0
32,40000,80000,1495,166,0.015137,4391,31,0.018669,3075,0,0
32,40000,80000,1476,166,0.014819,4501,44,0.028862,3095,0,0
64,40000,80000,1032,306,0.024182,2652,53,0.038672,1887,0,0
64,40000,80000,1023,309,0.024569,2627,69,0.049146,1890,0,0
64,40000,80000,1032,314,0.027573,2638,82,0.058293,1836,0,0
64,40000,80000,1036,319,0.031344,2632,75,0.054931,1809,0,0
64,40000,80000,1036,343,0.030834,2634,69,0.05008,1840,0,0
64,40000,80000,1075,294,0.023901,2615,80,0.056171,1827,0,0
64,40000,80000,1076,328,0.031633,2642,68,0.050769,1844,0,0
64,40000,80000,1024,337,0.022173,2652,81,0.055119,1854,0,0
64,40000,80000,1070,312,0.030232,2675,83,0.055716,1828,0,0
64,40000,80000,1101,304,0.030872,2632,83,0.055685,1908,0,0
